ID,Age,Family,ZIP Code,First Name,Last Name
1632.0,61.0,1.0,91105.0,Al,Arroyo
3254.0,55.0,1.0,94025.0,Margie,Sills
758.0,52.0,3.0,91745.0,Anthony,Howell
716.0,47.0,1.0,92130.0,Quinton,Banks
2612.0,33.0,3.0,95051.0,Pat,Larson
2195.0,34.0,1.0,94553.0,Lona,Washington
3364.0,58.0,4.0,93003.0,Lori,Taylor
4588.0,37.0,4.0,94720.0,Lois,Mcmahan
2991.0,49.0,2.0,94608.0,Yolanda,Orourke
942.0,-26.0,-4.0,92093.0,Kathryn,Lovick
4015.0,,-4.0,,,Kubie
3123.0,38.0,2.0,90095.0,Sadie,Dodge
2216.0,28.0,3.0,94501.0,Thomas,Borden
4816.0,-2.0,,,Anthony,
4875.0,26.0,3.0,94061.0,Susan,Tyson
1325.0,52.0,1.0,95064.0,Cathy,Hayworth
2349.0,51.0,4.0,94015.0,Melinda,Church
4206.0,61.0,2.0,95133.0,Elaine,Scott
2123.0,55.0,3.0,93437.0,Louis,Oliver
4541.0,56.0,4.0,90210.0,Ronald,Tangri
,-18.0,,91330.0,Lauren,
1635.0,59.0,3.0,95814.0,Carolyn,Taylor
4029.0,-28.0,-5.0,94117.0,Joan,Brice
4139.0,47.0,1.0,95819.0,Wanda,Metzger
3595.0,34.0,1.0,95616.0,Keith,Clabaugh
2290.0,59.0,1.0,93117.0,Sandra,Pearl
11.0,65.0,4.0,94710.0,Edward,Mckay
,,-2.0,94720.0,,Withem
3374.0,28.0,3.0,92660.0,Amanda,Newnam
606.0,-12.0,-3.0,91330.0,Anthony,Cooper
2591.0,-35.0,,95814.0,,
1628.0,46.0,3.0,91016.0,Camilla,Catalano
1148.0,37.0,1.0,91367.0,Jane,Boddie
1321.0,31.0,1.0,90250.0,Diane,Brooks
2514.0,52.0,1.0,92037.0,Wilbert,Hill
51.0,-17.0,-4.0,,Steve,Humbert
1310.0,38.0,4.0,95136.0,Debbie,Dotson
2222.0,59.0,2.0,92056.0,Juan,Wolfe
3798.0,61.0,2.0,92521.0,Nannie,Leversee
2994.0,65.0,3.0,92647.0,Donna,Johnson
867.0,44.0,4.0,94611.0,Kevin,Mayo
2459.0,46.0,2.0,93108.0,Lorie,Beard
1261.0,57.0,3.0,91107.0,Harold,Ingles
4513.0,,,,Jim,Schmidt
2828.0,,-2.0,90266.0,,Mallat
4634.0,,-3.0,93106.0,Glenda,
1491.0,-27.0,-3.0,95020.0,Frank,
3738.0,-26.0,-4.0,91423.0,,Ramsey
4228.0,32.0,1.0,90277.0,Anthony,Vasquez
1164.0,34.0,2.0,94720.0,Gwen,Armentrout
1084.0,28.0,3.0,95014.0,Joan,Pang
4987.0,32.0,1.0,95825.0,Pamela,Honkanen
835.0,36.0,4.0,95138.0,Larry,Goodson
3451.0,29.0,4.0,94590.0,Ann,Talley
,,-3.0,90245.0,,
4131.0,56.0,1.0,91910.0,Wendy,Franklin
1840.0,28.0,4.0,95616.0,Joel,Conrow
2669.0,60.0,1.0,94507.0,Virginia,Wiggins
769.0,-34.0,,,Donald,
2879.0,45.0,4.0,94590.0,Max,Oliver
291.0,51.0,1.0,92373.0,Mary,Jones
252.0,,-1.0,,,Carter
22.0,57.0,3.0,90095.0,Michael,Hooks
1393.0,47.0,1.0,90095.0,Enrique,Rollins
2490.0,29.0,4.0,92626.0,Devin,Ayers
816.0,62.0,1.0,94596.0,Lamar,Riddley
3350.0,55.0,2.0,92407.0,Frederic,Lachapelle
4871.0,-37.0,-4.0,94040.0,John,
219.0,-14.0,-3.0,92807.0,Patrice,Burkhart
981.0,-41.0,-2.0,92697.0,Alfred,Cornett
3885.0,27.0,4.0,91330.0,Linda,Fried
2296.0,53.0,3.0,92101.0,Minda,Smith
3014.0,45.0,2.0,90029.0,Tammy,Jackson
3302.0,48.0,4.0,90086.0,Esther,Dawson
,,-3.0,92697.0,Jean,Mojica
1825.0,49.0,4.0,94022.0,Staci,Hollars
2761.0,32.0,3.0,94080.0,Cheryl,Stout
2485.0,46.0,1.0,92697.0,Ann,Harris
415.0,-38.0,,94309.0,Rebekah,Carney
3378.0,35.0,4.0,95370.0,Bertha,Barnett
,,-2.0,92122.0,Alvin,Allen
2504.0,38.0,4.0,94024.0,Robert,Keith
559.0,,-5.0,,Dorothy,Harper
3604.0,51.0,4.0,92407.0,Elene,Wilson
,-8.0,-5.0,,Lance,Galindo
1502.0,30.0,2.0,92130.0,Charles,Taylor
118.0,58.0,2.0,92833.0,Juanita,Mckinney
3074.0,29.0,1.0,94611.0,Kara,Barboza
1960.0,50.0,1.0,95833.0,Jules,Becnel
,-40.0,-3.0,94040.0,Carol,Glasper
2078.0,,,94108.0,,Ryan
743.0,32.0,1.0,92626.0,Rita,Rogers
2455.0,54.0,1.0,93955.0,Tracy,Turner
,-39.0,-4.0,,Maria,Johnson
4017.0,53.0,4.0,91614.0,Toni,Hodges
1506.0,51.0,1.0,92109.0,Roger,Marriner
405.0,61.0,3.0,92866.0,John,Vastardis
583.0,44.0,1.0,95678.0,Clarence,Delaney
2732.0,29.0,1.0,96651.0,Debbie,Gray
3809.0,34.0,2.0,90089.0,Kenneth,Buckner
2441.0,31.0,1.0,91401.0,Gary,Richards
1421.0,,-1.0,91605.0,,Schroepfer
2928.0,43.0,1.0,94117.0,Deanna,Lee
,-17.0,-4.0,92354.0,,
332.0,32.0,3.0,94115.0,Isabelle,Ray
796.0,57.0,2.0,92806.0,Angella,Watson
3599.0,-43.0,-4.0,95120.0,Linda,Kenney
3972.0,35.0,1.0,95616.0,Robert,Morris
,-28.0,-3.0,95351.0,,Bellinger
1485.0,55.0,2.0,94126.0,Vania,Foster
531.0,54.0,2.0,91706.0,Tammi,Gutierrez
150.0,-48.0,,,,Lagrimas
4153.0,44.0,2.0,91361.0,Latricia,Hebert
2420.0,63.0,2.0,94550.0,Amy,Priddy
,,-4.0,91024.0,Francis,Jenkins
,,-3.0,,,Jenkins
,-44.0,,96094.0,,Kagawa
615.0,37.0,1.0,90034.0,Barbara,Dotson
956.0,59.0,4.0,90840.0,Rochelle,Hubbard
3512.0,37.0,1.0,94609.0,Tyrone,Dubose
3252.0,52.0,3.0,90720.0,Barbara,Storey
2244.0,54.0,3.0,91342.0,Marvin,Adkins
666.0,54.0,4.0,92866.0,Coletta,Bannon
2851.0,-17.0,-5.0,,Carmen,Behr
4132.0,48.0,4.0,94534.0,Doris,Lee
4708.0,59.0,2.0,95008.0,Shirley,Suarez
3397.0,52.0,1.0,93106.0,Cecilia,Bryant
704.0,41.0,2.0,94022.0,Peter,Robinson
159.0,32.0,2.0,94720.0,Federico,Thompson
2481.0,39.0,2.0,91768.0,David,Quon
3150.0,49.0,4.0,95192.0,Melissa,Hooser
1473.0,34.0,3.0,94710.0,Crystal,Carpenter
2757.0,27.0,4.0,91301.0,Helen,Nichols
2894.0,38.0,4.0,94022.0,Laurine,Mclain
,-8.0,,92054.0,Patricia,
4150.0,41.0,1.0,93106.0,Alexander,Gonsalves
2805.0,56.0,3.0,95014.0,Evelyn,Ginder
4815.0,60.0,3.0,90064.0,Linda,Duffin
3105.0,56.0,2.0,91775.0,Robert,Velasquez
853.0,-17.0,,92064.0,Phillip,Sprague
4548.0,50.0,2.0,94304.0,John,Zeigler
4703.0,35.0,2.0,90630.0,Sally,Keeney
1725.0,46.0,3.0,90025.0,Nicholas,Glover
484.0,,-4.0,,Rachel,Cole
2108.0,41.0,4.0,90291.0,Rickey,Crofts
1280.0,48.0,2.0,90024.0,Harold,Mileski
3608.0,41.0,3.0,90401.0,Margo,Jones
142.0,35.0,3.0,95831.0,Alex,Dempsey
2069.0,,-3.0,90024.0,Seth,
2847.0,67.0,4.0,93711.0,James,Thomas
,-7.0,,91355.0,,Lindner
253.0,65.0,3.0,91711.0,Isidro,Glynn
1651.0,31.0,4.0,92131.0,Santo,Moore
4034.0,54.0,3.0,93117.0,Timothy,Roberts
307.0,,,92373.0,Lisa,Jeans
1010.0,28.0,2.0,91330.0,Edward,Mojica
3785.0,30.0,4.0,94611.0,Craig,Prince
3736.0,,,91103.0,Corrine,Velez
4249.0,58.0,2.0,90720.0,Rickey,Bierman
,-45.0,,,Mathilda,Franco
4489.0,30.0,1.0,91030.0,Nicholas,Bradley
4844.0,61.0,4.0,94123.0,Gaynell,Jacobs
852.0,41.0,2.0,94521.0,Bill,Epperson
2392.0,39.0,1.0,92697.0,Hector,Millican
2434.0,37.0,1.0,94720.0,Todd,Henkel
753.0,64.0,4.0,90071.0,Kara,Royster
1196.0,32.0,2.0,92407.0,Erica,Wise
3955.0,,-3.0,93108.0,Melissa,
569.0,,-5.0,,,
2040.0,51.0,2.0,91605.0,Doris,Kramer
2929.0,31.0,2.0,95005.0,Pat,Delgado
4369.0,31.0,2.0,93943.0,Ann,Wollschlager
4611.0,37.0,1.0,91330.0,Helen,Cremer
4619.0,-1.0,-1.0,95354.0,Tiffiny,Ashton
,-28.0,,94107.0,David,Cline
4761.0,50.0,2.0,95819.0,David,Turner
3188.0,43.0,1.0,94035.0,Freddie,Faughnan
1909.0,50.0,4.0,92037.0,Doris,Booker
,-33.0,-1.0,90740.0,George,Campbell
4536.0,42.0,3.0,96091.0,Frank,Dickinson
1718.0,33.0,1.0,93727.0,Todd,Crockett
2394.0,53.0,4.0,94005.0,Hugh,Cooper
3446.0,37.0,1.0,94701.0,Naomi,Thompson
,,-1.0,94612.0,Renee,
3795.0,52.0,4.0,92612.0,Doris,Cook
619.0,63.0,2.0,91320.0,Kyle,Hall
1222.0,30.0,2.0,94132.0,Sharon,Asencio
3110.0,60.0,3.0,93940.0,Howard,Bryant
419.0,27.0,4.0,90089.0,Janine,Edwards
4957.0,39.0,4.0,94109.0,Arthur,Yuan
2182.0,-1.0,,94143.0,Johnny,Gonzalez
672.0,65.0,1.0,92612.0,Conchita,Baca
3934.0,39.0,1.0,91302.0,Mae,Ryan
630.0,-19.0,,91711.0,Callie,
1595.0,37.0,1.0,90025.0,Maggie,Mckinnis
377.0,45.0,3.0,94304.0,Mary,Dodd
4471.0,44.0,2.0,91911.0,Kellie,Chavez
1357.0,42.0,1.0,90066.0,Minnie,Johnson
,-49.0,-3.0,,Nicholas,
1847.0,56.0,1.0,90089.0,Annette,Liberti
2081.0,65.0,4.0,91706.0,Carmen,Wilder
179.0,-17.0,-5.0,,Jane,Khouri
1116.0,51.0,3.0,94117.0,Chasity,Meachen
883.0,51.0,1.0,94117.0,Otis,Locklear
1502.0,,,,Charles,Taylor
1127.0,32.0,2.0,95192.0,Richard,Bond
4030.0,31.0,2.0,94301.0,Mary,Bernal
2524.0,-2.0,-2.0,,,Garza
4015.0,56.0,4.0,94720.0,Jillian,Kubie
4567.0,24.0,1.0,92831.0,David,Cole
4413.0,34.0,4.0,91711.0,Donald,Moret
139.0,59.0,3.0,94928.0,Diana,Hicks
2254.0,59.0,2.0,95827.0,Robert,Plitt
,,-5.0,,Andrea,Teller
3236.0,-18.0,-4.0,91711.0,Roger,George
3735.0,-29.0,-5.0,,,Smart
2892.0,-15.0,,90044.0,,Kocher
3181.0,-40.0,-1.0,92121.0,Steven,Soto
,-1.0,,92697.0,,Mcfadden
289.0,44.0,2.0,94306.0,Rosa,Evans
1103.0,29.0,1.0,95023.0,Susan,Flanagan
2542.0,34.0,2.0,90212.0,Natalie,Benningfield
2184.0,-40.0,-2.0,,Kelly,Rose
221.0,32.0,2.0,92130.0,Edward,Howard
4023.0,35.0,4.0,94234.0,Brad,Gregory
2385.0,62.0,2.0,92028.0,Regina,Gray
2531.0,56.0,4.0,90024.0,Thomas,Raj
4485.0,-37.0,-5.0,95747.0,,Alverez
3458.0,,-3.0,,Robert,
4886.0,54.0,2.0,92103.0,Mose,Stokes
2973.0,31.0,1.0,92182.0,Lynelle,Crenshaw
1912.0,-36.0,-4.0,94709.0,Judith,Williams
2624.0,-11.0,-4.0,,Debra,Smith
3206.0,59.0,1.0,92407.0,Kayleigh,Kasper
4690.0,51.0,4.0,95053.0,Graham,Andrews
2692.0,-15.0,-5.0,95064.0,Tom,Goodall
4881.0,56.0,3.0,92037.0,Luz,Eagle
449.0,31.0,4.0,94588.0,Vanessa,Robinson
3207.0,33.0,2.0,91103.0,Katherine,Crain
3974.0,-24.0,-2.0,90064.0,Aaron,Schock
1112.0,54.0,1.0,90071.0,Megan,Lindley
4884.0,-45.0,-1.0,,,
2220.0,52.0,4.0,93101.0,Sandra,Burgess
4708.0,59.0,2.0,95008.0,Shirley,Suarez
46.0,57.0,4.0,94720.0,Renee,Hooker
2010.0,25.0,1.0,92735.0,Victor,Mccoy
2813.0,-17.0,-2.0,96008.0,,
1502.0,30.0,2.0,92130.0,Charles,Taylor
4188.0,30.0,4.0,94305.0,Edwin,Brass
747.0,62.0,4.0,95051.0,Ivan,Bradford
,-21.0,-2.0,,Samuel,Kern
1522.0,33.0,2.0,92354.0,Jean,Albers
769.0,43.0,2.0,90024.0,Donald,Day
863.0,50.0,2.0,94025.0,James,Anderson
4511.0,64.0,3.0,93109.0,Bradley,Mcdaniel
1483.0,60.0,1.0,94143.0,Maurice,Watts
4280.0,39.0,2.0,94608.0,Alejandro,Herrera
,-34.0,-3.0,,Elvira,Horton
2459.0,,-2.0,93108.0,Lorie,Beard
1060.0,28.0,1.0,91203.0,Kevin,Walker
2358.0,44.0,4.0,95005.0,Raymonde,Madison
1328.0,61.0,2.0,94720.0,Loretta,Valdez
3311.0,-47.0,-3.0,,Lourie,Roux
129.0,-32.0,,,Harold,
3447.0,56.0,1.0,90232.0,Socorro,Lentz
2855.0,49.0,4.0,94025.0,Alma,Siefert
1074.0,33.0,1.0,94583.0,Donald,Stevenson
2868.0,59.0,3.0,90007.0,Thomas,Dubois
3519.0,60.0,2.0,95039.0,Eugene,Arreola
2072.0,52.0,1.0,94705.0,Shane,Cantu
2857.0,36.0,4.0,94704.0,Michelle,Smith
,-11.0,-3.0,94301.0,,Lapidus
355.0,44.0,2.0,90277.0,Annie,Eddy
1713.0,44.0,1.0,92780.0,Joyce,Sutton
3044.0,47.0,3.0,91754.0,Walter,Driskell
74.0,41.0,1.0,94606.0,Martha,White
2395.0,42.0,2.0,94065.0,Martha,Barnes
4662.0,-23.0,-4.0,,Kathryn,Berczel
4214.0,49.0,3.0,91125.0,Catherine,Felix
1266.0,32.0,2.0,95014.0,Earleen,Campbell
1854.0,-15.0,,90401.0,,Hall
832.0,61.0,4.0,94066.0,Helen,Jones
1294.0,56.0,2.0,92373.0,Della,Kramarczyk
3676.0,-14.0,-1.0,92126.0,Michele,Loock
4327.0,,-3.0,,Margaret,Sabol
2955.0,-18.0,-4.0,95822.0,Alice,Bond
4808.0,40.0,1.0,90064.0,George,Jones
7.0,-1.0,,,,Ryan
2208.0,38.0,1.0,90245.0,Monica,Edwards
1045.0,49.0,1.0,95827.0,Jessica,Julius
3084.0,40.0,4.0,90720.0,Kimberly,Phillips
2624.0,42.0,3.0,94304.0,Debra,Smith
4548.0,50.0,2.0,94304.0,John,Zeigler
784.0,44.0,2.0,94606.0,Joseph,Owens
983.0,58.0,3.0,94402.0,Pauline,Weiner
,-31.0,,,Donna,Graham
2842.0,37.0,4.0,94305.0,Donald,Tovar
773.0,,,92093.0,James,Vinson
3340.0,,-3.0,95135.0,Lucinda,
668.0,63.0,3.0,93106.0,John,Delbosque
2850.0,45.0,2.0,94085.0,Beth,Griffin
1079.0,51.0,2.0,92709.0,Russell,Danz
3829.0,31.0,4.0,95616.0,Charles,Fowler
4475.0,66.0,3.0,95817.0,Peggy,Norris
2635.0,34.0,1.0,94303.0,Jacqueline,Dossantos
1803.0,29.0,2.0,92806.0,Charles,Crown
2447.0,25.0,4.0,93010.0,Gloria,Stewart
3540.0,56.0,1.0,91380.0,Fred,Sherrill
1797.0,57.0,2.0,92831.0,John,Shifflett
66.0,59.0,1.0,91360.0,Charlie,Beaver
4006.0,-32.0,-3.0,95827.0,James,Jones
3271.0,50.0,4.0,94609.0,Lloyd,Knapp
1009.0,50.0,1.0,92220.0,Lance,Smith
1034.0,60.0,2.0,95973.0,Diane,Leite
914.0,57.0,2.0,92507.0,Jose,Mixon
4265.0,,,94304.0,Blaine,Kleckner
1029.0,29.0,4.0,92096.0,Ruth,Gonzalez
3298.0,57.0,1.0,93407.0,Ronald,Shaw
1660.0,-22.0,-3.0,95828.0,Verna,
1555.0,42.0,3.0,91302.0,Samuel,Taylor
326.0,54.0,1.0,95039.0,James,Whitehead
3889.0,45.0,3.0,95133.0,Branden,Presley
294.0,45.0,4.0,90095.0,Molly,Kinloch
4941.0,46.0,3.0,92870.0,Pamela,Salk
865.0,28.0,1.0,94080.0,Jade,Jackson
4704.0,57.0,3.0,94025.0,Maria,Martin
4381.0,37.0,1.0,94105.0,Natalie,Johnson
3900.0,60.0,1.0,92697.0,Jose,Tomlinson
3779.0,66.0,4.0,95814.0,Grace,Shappell
1375.0,59.0,3.0,94043.0,Valerie,Bland
91.0,55.0,4.0,90277.0,Deborah,Nelson
4315.0,-16.0,-1.0,,Taylor,Burdette
4204.0,-32.0,-5.0,93106.0,Leonard,Price
3224.0,-16.0,-2.0,95126.0,Britt,Speece
488.0,,,94117.0,Angel,Woodward
308.0,-13.0,-1.0,,Elsa,Moore
2586.0,-30.0,-3.0,,,Leatherwood
,,-4.0,94577.0,Paula,Smidt
1685.0,60.0,2.0,94028.0,Peter,Villanueva
3670.0,40.0,2.0,95616.0,Michael,England
,-48.0,-3.0,95138.0,Ashley,
3201.0,48.0,1.0,92122.0,Kenneth,Motley
,,-2.0,95818.0,Amy,Poole
951.0,32.0,4.0,95054.0,Julia,Toevs
1953.0,30.0,1.0,92037.0,Julie,Hayward
,-44.0,,,Frank,Wietzel
4588.0,-3.0,-1.0,94720.0,Lois,Mcmahan
330.0,28.0,1.0,90064.0,Alisha,Funk
3578.0,39.0,3.0,91016.0,Mabel,Moore
233.0,-43.0,,94122.0,Charles,Huggins
3356.0,49.0,1.0,90036.0,Rosalie,Teasley
232.0,35.0,4.0,94304.0,Marcus,Raso
1910.0,56.0,3.0,90048.0,Aida,Mcclanahan
494.0,50.0,1.0,94720.0,Walter,Williams
,-11.0,-5.0,91016.0,Camilla,
,-39.0,,91335.0,Gerald,Murphy
4024.0,,-4.0,,Sherry,Holman
2562.0,31.0,1.0,94720.0,Horace,Edens
2775.0,53.0,2.0,94066.0,Greg,Fenske
4055.0,59.0,4.0,94116.0,Valerie,Albro
4387.0,53.0,1.0,94305.0,Charles,Hail
3486.0,39.0,2.0,92103.0,Carolyn,Knerr
1153.0,63.0,2.0,95831.0,John,Wider
,-11.0,-1.0,91116.0,Steven,Gordo
3761.0,56.0,3.0,91107.0,Eddie,Griffis
3381.0,64.0,1.0,95422.0,Alan,Schille
2174.0,34.0,1.0,93407.0,Johnny,Blakeman
1925.0,-17.0,,92009.0,,Verdejo
2181.0,58.0,2.0,91380.0,Anthony,Steen
1336.0,50.0,1.0,94539.0,Marion,Scott
1283.0,51.0,1.0,93955.0,David,Linton
68.0,53.0,4.0,95123.0,Darrel,Vessey
4925.0,-36.0,-5.0,91304.0,,
2043.0,41.0,1.0,94102.0,Lisa,Adams
4365.0,59.0,4.0,92121.0,Todd,Ignacio
4281.0,42.0,2.0,95136.0,Chad,Walker
900.0,30.0,3.0,91302.0,Andrew,Sexton
309.0,32.0,2.0,94720.0,Mark,Grosvenor
3365.0,-22.0,,,William,Fallon
4419.0,-5.0,-4.0,,Julia,Venegas
2029.0,42.0,2.0,91710.0,Nancy,Bowman
2131.0,55.0,3.0,94607.0,Rex,Phillips
508.0,64.0,3.0,91380.0,Gary,Rikard
1473.0,34.0,3.0,94710.0,Crystal,Carpenter
4057.0,,-4.0,,,Griffin
1946.0,-17.0,,93106.0,Jason,Hyzer
3675.0,-14.0,,93437.0,Janice,Wicker
3059.0,30.0,2.0,90064.0,James,Johnson
1733.0,-11.0,-3.0,94566.0,Joe,Davis
2657.0,,-4.0,,Wm,Lankford
4614.0,63.0,4.0,91361.0,Dorothy,Cameron
3283.0,,-4.0,,,Vinci
2240.0,55.0,4.0,95833.0,Melinda,Brown
1257.0,31.0,1.0,92115.0,Joanne,Brooks
2966.0,,-5.0,91605.0,Ruth,
357.0,-46.0,-4.0,94704.0,,Wyman
4138.0,37.0,2.0,93943.0,Kathy,Schley
1118.0,42.0,1.0,94709.0,Troy,Hitchcock
4966.0,29.0,1.0,94709.0,Houston,Newton
4157.0,-47.0,-5.0,92780.0,Lillian,Sussman
4202.0,-9.0,,,Jorge,Upton
4367.0,52.0,4.0,90089.0,Willie,Piper
3436.0,33.0,4.0,92037.0,Tasha,Schmitt
2110.0,47.0,1.0,93014.0,Timothy,Cano
1169.0,62.0,1.0,91706.0,Verna,Dye
1656.0,35.0,3.0,91355.0,Gary,Barrios
4113.0,34.0,3.0,95014.0,Rebecca,Cullins
2187.0,26.0,2.0,96001.0,Steve,Obrien
3606.0,61.0,2.0,92333.0,Ray,Vanhorne
4874.0,59.0,2.0,94309.0,Tara,Mcdonald
4476.0,43.0,3.0,95039.0,Charles,Magers
4192.0,,-5.0,,Kathryn,Raver
4553.0,50.0,1.0,92037.0,Jana,Currie
2878.0,58.0,2.0,95817.0,Ann,Browne
117.0,54.0,1.0,92831.0,Barry,Jagers
3041.0,28.0,3.0,95814.0,Penny,Barrera
188.0,46.0,3.0,94305.0,Dorothy,Brown
,-36.0,,95833.0,Jules,
1072.0,39.0,3.0,94005.0,Maria,Keene
3931.0,53.0,1.0,95605.0,William,Preciado
1293.0,56.0,4.0,94610.0,Patrick,Moore
3444.0,44.0,1.0,90639.0,Audrey,Kent
1080.0,54.0,2.0,94591.0,Janice,Lowe
665.0,-42.0,-4.0,,William,Langton
568.0,34.0,3.0,95112.0,Rebecca,Ashton
,-5.0,,94608.0,,Neumayer
847.0,51.0,1.0,92154.0,Katie,Holland
422.0,28.0,4.0,92333.0,Annie,Pinard
,,-3.0,95616.0,Eric,Shams
3435.0,56.0,2.0,95521.0,Tomas,Parrino
3917.0,50.0,1.0,92121.0,Alta,Limon
2198.0,60.0,1.0,94102.0,Clifford,Allen
2459.0,46.0,2.0,93108.0,Lorie,Beard
3091.0,-31.0,,91109.0,,
4642.0,36.0,4.0,94022.0,Deetta,Rogers
4715.0,27.0,3.0,90291.0,Kerry,King
,-41.0,-1.0,92843.0,Karen,Rowell
4950.0,29.0,4.0,94114.0,Gloria,Roseberry
4210.0,35.0,2.0,91125.0,Alicia,Foster
2162.0,52.0,4.0,94131.0,Constance,Belanger
2291.0,-14.0,-4.0,91942.0,Ralph,Mckinney
3817.0,55.0,3.0,94904.0,William,Garcia
634.0,61.0,1.0,94583.0,Jacqueline,Medina
3442.0,-37.0,-3.0,,Debra,
2718.0,,,95422.0,Bernardo,Kim
2835.0,40.0,1.0,90033.0,Annie,Parker
4882.0,57.0,2.0,92346.0,Kerry,Doney
615.0,37.0,1.0,90034.0,Barbara,Dotson
4870.0,63.0,3.0,92121.0,Ignacio,Wilson
,,-1.0,91355.0,,Rhoads
633.0,57.0,4.0,94720.0,Paul,Britton
2796.0,-43.0,-1.0,92407.0,Patricia,Amari
,,-1.0,93107.0,Renee,Mortimer
4901.0,26.0,4.0,90028.0,Thomas,Barger
2223.0,,,,,
1373.0,-31.0,-5.0,,Mary,
3832.0,37.0,2.0,90089.0,Zelma,Juliano
4799.0,44.0,3.0,91604.0,George,Jones
1385.0,-30.0,-2.0,,Sarah,Daly
2118.0,31.0,3.0,91380.0,Beverly,Card
1098.0,-46.0,-3.0,92007.0,Candice,Hernandez
2705.0,38.0,2.0,91710.0,Christine,Rath
3096.0,49.0,1.0,94109.0,Shawn,Reid
1146.0,32.0,2.0,92101.0,Marion,Williams
1303.0,42.0,3.0,94087.0,Ashley,Rogers
2577.0,60.0,4.0,93711.0,Debbie,Dykas
484.0,29.0,3.0,90095.0,Rachel,Cole
2613.0,50.0,4.0,95138.0,Wilburn,Cote
1048.0,55.0,4.0,94143.0,Janis,Wells
3673.0,38.0,3.0,91320.0,William,Smith
2615.0,35.0,4.0,92093.0,Tyler,Wessner
2888.0,-49.0,,,,Lazarine
310.0,62.0,1.0,95929.0,Donna,Bryant
,-20.0,-3.0,90210.0,Megan,Weinberger
570.0,40.0,3.0,95136.0,Robert,Vassel
848.0,-19.0,-2.0,94539.0,Bobby,Patterson
3730.0,43.0,3.0,94040.0,Georgia,Wollschlager
4737.0,-30.0,-5.0,,Mildred,
363.0,-50.0,,94590.0,Barbara,Szocki
2545.0,58.0,1.0,95039.0,Meghan,Burns
41.0,57.0,3.0,92672.0,Ashley,Cardillo
3505.0,46.0,4.0,95370.0,Donald,Dziuk
3744.0,-37.0,-4.0,94720.0,Wendy,Chavez
1081.0,47.0,4.0,90717.0,Chris,Shaefer
4647.0,38.0,2.0,94545.0,Matthew,Alday
3672.0,50.0,1.0,93106.0,Sarah,Joseph
3502.0,65.0,4.0,91380.0,William,Soza
116.0,-45.0,-3.0,92024.0,Sherry,
3850.0,42.0,1.0,92653.0,Franklin,Bishop
4818.0,-42.0,,93305.0,Ray,Colligan
2540.0,32.0,1.0,95929.0,Charles,Bailey
2770.0,-6.0,-1.0,91320.0,Jason,Everett
2536.0,50.0,2.0,90274.0,Debra,Esterbrook
1652.0,62.0,2.0,94301.0,Michael,Ramos
994.0,41.0,1.0,91775.0,Joshua,Saunders
523.0,36.0,1.0,91007.0,Richard,Thomas
445.0,64.0,2.0,93106.0,Mildred,Bunning
1114.0,-41.0,-2.0,90630.0,Beth,Batson
,,-1.0,90066.0,John,
2052.0,34.0,4.0,90018.0,Christopher,Willis
973.0,40.0,2.0,92093.0,Shirley,Cornett
3221.0,61.0,2.0,93302.0,Dennis,Mcnutt
613.0,65.0,1.0,90095.0,Jannie,Manzone
3209.0,-47.0,,95032.0,Shana,
1235.0,44.0,3.0,90405.0,Theresa,Coleman
1063.0,47.0,1.0,92220.0,John,Davis
1895.0,51.0,4.0,94303.0,Dawn,Worrell
3469.0,43.0,2.0,93933.0,Nereida,Williams
4398.0,-33.0,-4.0,90058.0,Ronald,
,-9.0,,90740.0,William,Smith
994.0,41.0,1.0,91775.0,Joshua,Saunders
4502.0,59.0,3.0,94132.0,Paulette,Roy
3077.0,29.0,2.0,92672.0,Steven,Blanchard
1695.0,48.0,4.0,94025.0,Penny,Beegle
3649.0,43.0,3.0,95616.0,Arnold,Smith
,-9.0,-2.0,,Mary,Irish
2004.0,44.0,1.0,90277.0,Florence,Chavez
1037.0,53.0,4.0,94720.0,Catherine,Hildebrand
3487.0,25.0,4.0,92806.0,Henry,Brown
4532.0,31.0,1.0,94025.0,Tamra,Henderson
222.0,45.0,2.0,95051.0,Aurelio,Littlejohn
1621.0,-15.0,-1.0,94035.0,Jerry,
2654.0,30.0,2.0,94555.0,Laura,Stewart
3833.0,62.0,2.0,90230.0,Robert,Susanin
,-4.0,-1.0,,Alice,Marshall
1317.0,28.0,2.0,94086.0,Mary,Craft
4692.0,41.0,3.0,90024.0,Margaret,Calnick
622.0,41.0,2.0,91125.0,Theresa,Blair
,,-3.0,90640.0,Kirk,
4469.0,67.0,3.0,94117.0,Tara,Melville
2456.0,34.0,4.0,94720.0,Inez,Garcia
3147.0,26.0,4.0,91910.0,Lamar,Williams
1988.0,,,94118.0,Sharon,Berry
1017.0,30.0,1.0,94720.0,Pamela,Pitcak
1916.0,37.0,3.0,91911.0,Patricia,Goodman
1129.0,30.0,2.0,94025.0,Leonardo,Hutchinson
1873.0,43.0,3.0,94402.0,Nellie,Habbyshaw
3032.0,51.0,1.0,90212.0,Leah,Kelley
3892.0,65.0,3.0,94701.0,Roy,Bohannon
3427.0,-48.0,-5.0,,,
1943.0,61.0,2.0,90210.0,Robert,Morris
61.0,49.0,3.0,90404.0,Pauline,Bermudez
